#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648722827935886,149.418272346969,1.08920841704292,19.26705,17.78779,17.24384,17.0266,16.93024,756,301,6,224,3211165840200198144,STAR,0.0003007594,2852,54468,361
1237648722827935902,149.437145576674,1.15002522855658,18.50186,16.13272,15.14545,14.81011,14.63561,756,301,6,224,3211167764345546752,STAR,3.862822E-05,2852,54468,368
1237648722827935908,149.295941379633,1.0821343525212,19.27136,17.83511,17.23874,16.99835,16.869,756,301,6,224,3551147485814693888,STAR,9.298453E-05,3154,54821,215
1237648722827935919,149.314588189591,1.15988900718688,19.25746,17.98146,17.44543,17.23932,17.1211,756,301,6,224,3228057912400177152,STAR,5.950578E-05,2867,54479,374
1237648722828001318,149.506604370655,1.08001234594549,17.30551,15.85834,15.35062,15.19022,15.13456,756,301,6,225,3211177934828103680,STAR,-1.929668E-05,2852,54468,405
1237648722828001327,149.544284928148,1.14906690100541,18.68479,16.97188,16.27111,15.98417,15.82974,756,301,6,225,3228055438499014656,STAR,0.0003242064,2867,54479,365
1237648722828001339,149.555447625924,1.17146607971225,17.84916,16.56059,16.04874,15.84963,15.76703,756,301,6,225,3551146111425159168,STAR,-0.000114046,3154,54821,210
1237648722828001342,149.560842537333,1.16273907052552,17.26751,15.88087,15.32262,15.11382,15.02619,756,301,6,225,3211179309217638400,STAR,0.000330973,2852,54468,410
1237648722828001444,149.524498813103,1.10936572282718,18.98376,17.77633,17.29383,16.96459,16.82775,756,301,6,225,301867096512423936,GALAXY,0.08112247,268,51633,458
1237648722828001501,149.587848876356,1.09311573929049,19.52968,17.55491,16.49394,16.0624,15.70407,756,301,6,225,301865447244982272,GALAXY,0.1252315,268,51633,452
1237648722828066834,149.622707757613,1.05373545642596,18.89297,17.72994,17.22637,16.98562,16.89677,756,301,6,226,3211177385072289792,STAR,0.0009948038,2852,54468,403
1237648722828066862,149.677495595641,1.13135308820678,17.65629,16.76812,16.54069,16.45583,16.43721,756,301,6,226,3211178759461824512,STAR,0.0003815012,2852,54468,408
1237648722828066934,149.605542424615,1.10396975045691,18.4086,17.04395,16.38441,15.9801,15.72501,756,301,6,226,301862423588005888,GALAXY,0.08074103,268,51633,441
1237648722828066938,149.611512291762,1.14374519434336,19.55195,18.00267,17.43021,17.23611,17.14624,756,301,6,226,3211178484583917568,STAR,-1.159208E-05,2852,54468,407
1237648722828066950,149.62512436128,1.18198411596441,18.35994,16.75965,16.0056,15.60248,15.29887,756,301,6,226,301864347733354496,GALAXY,0.06204112,268,51633,448
1237648722828066973,149.659336660588,1.05798067931635,17.39253,15.45252,14.55437,14.09429,13.73602,756,301,6,226,562987370270451712,GALAXY,0.04639898,500,51994,136
1237648722828067024,149.704269633519,1.08126151615721,18.51302,16.39031,15.41031,14.98303,14.62139,756,301,6,226,564154505906644992,GALAXY,0.07933678,501,52235,286
1237648722828067036,149.707192747653,1.13439777087466,19.35769,17.45943,16.52664,16.11278,15.79024,756,301,6,226,301884688698468352,GALAXY,0.07991444,268,51633,522
1237648722828067040,149.709386065389,1.16754695435742,17.3933,16.08892,15.49643,15.12223,14.87504,756,301,6,226,564157804441528320,GALAXY,0.05644372,501,52235,298
1237648722828067051,149.715977205157,1.16210879046098,18.55428,16.7459,15.88485,15.4825,15.16267,756,301,6,226,301886063088003072,GALAXY,0.05667516,268,51633,527
1237648722828067058,149.717394889494,1.05920059476697,18.43754,16.50658,15.55545,15.13465,14.81354,756,301,6,226,562975825398360064,GALAXY,0.08135636,500,51994,94
1237648722828132369,149.757516004195,1.15587895707622,18.67547,17.34602,16.74079,16.49702,16.36734,756,301,6,227,3228067808004827136,STAR,0.0002650424,2867,54479,410
1237648722828132408,149.787312448853,1.16816886229153,18.44166,16.95441,16.39491,16.21032,16.12185,756,301,6,227,3211190304333916160,STAR,-7.993911E-05,2852,54468,450
1237648722828132435,149.838228560815,1.10963881873969,17.63692,16.70477,16.43593,16.34091,16.32267,756,301,6,227,3211191953601357824,STAR,-0.0001759923,2852,54468,456
1237648722828132438,149.839854580805,1.14105349723688,18.28519,16.87424,16.35531,16.19252,16.115,756,301,6,227,3211189204822288384,STAR,0.0001097343,2852,54468,446
1237648722828132459,149.862441326512,1.05775259678005,18.55359,18.64592,18.95979,19.1778,19.50434,756,301,6,227,3228066983371106304,STAR,-7.252387E-06,2867,54479,407
1237648722828132508,149.764147017344,1.14343681582023,19.55027,17.5563,16.63994,16.21725,15.90057,756,301,6,227,562975000764639232,GALAXY,0.0837414,500,51994,91
1237648722828132509,149.765310257561,1.14641980900414,18.86815,17.53346,16.87389,16.44966,16.2105,756,301,6,227,564153681272924160,GALAXY,0.07891145,501,52235,283
1237648722828132512,149.774361301873,1.08661388771212,19.02844,17.17518,16.26873,15.862,15.54002,756,301,6,227,301899806983350272,GALAXY,0.08254219,268,51633,577
1237648722828132557,149.811730034662,1.13746655591743,18.35042,17.03538,16.30501,15.865,15.61591,756,301,6,227,564154231028738048,GALAXY,0.08161071,501,52235,285
1237648722828132586,149.84008372291,1.19697758274716,19.41801,18.22798,17.48353,17.07187,16.78725,756,301,6,227,564156155174086656,GALAXY,0.09642313,501,52235,292
1237648720148693178,161.073789475161,-0.892740340416528,19.11236,17.92701,17.42347,17.0868,16.83476,756,301,1,302,309680505664595968,GALAXY,0.03869415,275,51910,211
1237648720148693392,161.024471800569,-0.962380281033404,18.86752,17.33773,16.80683,16.55789,16.38996,756,301,1,302,309689851513432064,GALAXY,0.02655639,275,51910,245
1237648720148758553,161.194122887295,-1.02362394266803,18.95785,18.08318,17.78178,17.65689,17.61821,756,301,1,303,2881248300953004032,STAR,0.0008893495,2559,54208,256
1237648720148758578,161.238813953721,-0.840751356983321,17.80041,16.46003,15.90095,15.66963,15.53772,756,301,1,303,2881259845825095680,STAR,0.0003864227,2559,54208,298
1237648720148758595,161.248030274098,-0.958166788609334,18.76266,17.25724,16.68513,16.47563,16.38993,756,301,1,303,2881249400464631808,STAR,0.0001839804,2559,54208,260
1237648720148824071,161.273419770273,-0.996668901359879,16.82701,15.30022,14.73089,14.5436,14.44859,756,301,1,304,2881249125586724864,STAR,3.983208E-05,2559,54208,259
1237648720148824098,161.303100726332,-0.964276286424861,19.01558,17.72445,17.18152,16.97813,16.85652,756,301,1,304,2689841743460853760,STAR,0.0003655541,2389,54213,243
1237648720148824101,161.307553227062,-1.04636157769898,17.72604,17.4621,17.24036,17.21479,17.09174,756,301,1,304,4262820418115575808,QSO,0.9693318,3786,55563,594
1237648720148824106,161.307623277674,-0.922529502663323,18.6769,17.78154,17.52458,17.42232,17.38025,756,301,1,304,2881245002418120704,STAR,0.0001825866,2559,54208,244
1237648720148824141,161.350691780412,-0.893119393971503,18.12173,16.84951,16.38322,16.20272,16.10719,756,301,1,304,2689842018338760704,STAR,0.0002386696,2389,54213,244
1237648720148824155,161.358511115723,-1.02001339916315,18.68765,18.61862,18.59058,18.50573,18.31973,756,301,1,304,309681605176223744,QSO,2.093151,275,51910,215
1237648720148889604,161.425648703678,-0.991083326763932,18.82957,17.93844,17.56125,17.39783,17.33559,756,301,1,305,2881247201441376256,STAR,0.0003565107,2559,54208,252
1237648720148889609,161.44070333636,-0.974533128728588,17.56939,16.61339,16.2723,16.13031,16.0821,756,301,1,305,2881235656569284608,STAR,0.0003324815,2559,54208,210
1237648720148889820,161.487169607022,-0.879257492160153,19.56237,17.59451,16.7141,16.29138,15.95551,756,301,1,305,309657965676226560,GALAXY,0.08621725,275,51910,129
1237648720148889846,161.564309121852,-1.01780443265946,19.56588,18.63518,18.09855,17.7029,17.48965,756,301,1,305,309656041530877952,GALAXY,0.06744873,275,51910,122
1237648720148955142,161.578305545842,-0.856035601534719,18.45709,17.05875,16.56312,16.35972,16.28534,756,301,1,306,2881235931447191552,STAR,0.0002912989,2559,54208,211
1237648720148955280,161.68037891671,-0.875843442209718,18.0872,16.64009,16.17627,15.98626,15.92437,756,301,1,306,2689833222245738496,STAR,6.274234E-05,2389,54213,212
1237648720148955283,161.693352692403,-0.923690302495205,18.20489,17.12961,16.79656,16.62952,16.57625,756,301,1,306,2881236481203005440,STAR,0.0009959292,2559,54208,213
1237648720148955318,161.635132142911,-0.855769710702975,19.39882,18.3913,17.85607,17.46761,17.32818,756,301,1,306,309660439577389056,GALAXY,0.150701,275,51910,138
1237648720149020680,161.737924524662,-1.01584189934683,17.46669,16.36004,15.87807,15.65679,15.56303,756,301,1,307,2881211742191380480,STAR,0.0006956038,2559,54208,123
1237648720149020689,161.741679554312,-0.987110454122463,17.66388,18.01819,18.96769,18.32366,16.18336,756,301,1,307,4262863024191152128,STAR,5.171339E-05,3786,55563,749
1237648720149020696,161.741646701087,-0.84602936624305,17.70241,17.84848,18.15799,18.38987,18.71965,756,301,1,307,2712356168134584320,STAR,5.778568E-05,2409,54210,230
1237648720149020955,161.740891339265,-0.979873710242681,18.53678,17.96047,17.373,17.21301,17.18247,756,301,1,307,309659889821575168,GALAXY,0.03981317,275,51910,136
1237648720149020986,161.811256682895,-1.02095041698904,19.28844,17.89368,17.29176,17.05897,16.92672,756,301,1,307,2689810407379462144,STAR,-0.0001389605,2389,54213,129
1237648720149086217,161.881550127466,-0.919919301104188,17.5803,15.91818,15.3324,15.12888,15.04031,756,301,1,308,2689812606402717696,STAR,7.933867E-05,2389,54213,137
1237648720149086328,161.935475781852,-0.950524204852109,17.58302,16.1223,15.61429,15.4367,15.37343,756,301,1,308,2881211192435566592,STAR,9.736203E-05,2559,54208,121
1237648720149086374,161.884334550922,-0.944497871648988,18.97204,17.9849,17.66618,17.43481,17.32352,756,301,1,308,309644771536693248,GALAXY,0.05151358,275,51910,81
1237648720149151773,162.047298028103,-0.840633793220611,17.07819,15.49603,14.84319,14.54306,14.38931,756,301,1,309,2881214216092542976,STAR,0.0005434994,2559,54208,132
1237648720149151860,162.081346538473,-0.941748912922624,19.43337,18.54425,18.21197,18.07626,17.99902,756,301,1,309,4316714087629168640,STAR,0.0005863355,3834,56014,50
1237648720149151862,162.098583971208,-0.914676301123324,18.30903,17.08338,16.65224,16.48205,16.39475,756,301,1,309,2881214490970449920,STAR,0.0001178469,2559,54208,133
1237648720149151871,162.120042562271,-0.963064279554922,18.2861,18.11478,18.14232,18.02426,18.03402,756,301,1,309,309636525199484928,QSO,1.741678,275,51910,51
1237648720149151888,162.161326712985,-1.04170596594895,16.67229,15.52946,15.16349,15.04075,15.00277,756,301,1,309,2881201021953009664,STAR,5.172362E-05,2559,54208,84
1237648720149217362,162.177630999344,-1.00711747607598,18.04392,16.98619,16.67233,16.54937,16.49476,756,301,1,310,2689798587629463552,STAR,0.0002644813,2389,54213,86
1237648720149217369,162.199739985484,-1.01466106953467,18.85257,17.86745,17.55789,17.43459,17.38357,756,301,1,310,2689799137385277440,STAR,-5.867006E-07,2389,54213,88
1237648720149217394,162.224811282596,-0.987748766912312,16.86535,15.81168,15.47238,15.32898,15.27367,756,301,1,310,2881202121464637440,STAR,0.0002749185,2559,54208,88
1237648720149217396,162.246565533883,-0.918542011081873,17.71105,16.34725,15.83003,15.60209,15.47698,756,301,1,310,2689799687141091328,STAR,-0.0004562202,2389,54213,90
1237648720149217472,162.305639015325,-1.00378082927994,19.18404,19.1997,19.1041,18.78402,18.68743,756,301,1,310,309624705449486336,QSO,2.006571,275,51910,8
1237648720149217496,162.204213574552,-0.987362486566865,17.80165,16.61996,16.1181,15.85237,15.64157,756,301,1,310,309633776420415488,GALAXY,0.02614697,275,51910,41
1237648720149217569,162.289475016657,-0.908548804887083,18.66761,16.83642,15.95352,15.51473,15.16474,756,301,1,310,310827296275589120,GALAXY,0.03804233,276,51909,287
1237648720149282913,162.333718179587,-1.00123682508989,18.45831,17.09308,16.55146,16.36101,16.27274,756,301,1,311,2881202671220451328,STAR,0.0003886497,2559,54208,90
1237648720149282917,162.345199746074,-0.846905434888743,19.45426,17.49314,16.74405,16.50129,16.34002,756,301,1,311,2689800511774812160,STAR,0.000164115,2389,54213,93
1237648720149282950,162.410052514389,-0.974669972359619,17.57672,16.30313,15.82177,15.6353,15.5685,756,301,1,311,2881201846586730496,STAR,0.0003267333,2559,54208,87
1237648720149283041,162.406377465927,-0.907118294528233,18.41814,17.17549,16.63656,16.31784,16.1021,756,301,1,311,310825921886054400,GALAXY,0.03836371,276,51909,282
1237648720149348376,162.492428699385,-1.03751166897491,19.16261,17.45277,16.81324,16.56124,16.44654,756,301,1,312,2689789516658534400,STAR,7.817891E-05,2389,54213,53
1237648720149348493,162.588827954316,-0.872012929791216,17.37496,16.06552,15.63478,15.48339,15.42321,756,301,1,312,2689790891048069120,STAR,5.264092E-05,2389,54213,58
1237648720149348494,162.586296880606,-0.873837221516532,18.81535,16.69037,15.70883,15.31833,14.85697,756,301,1,312,310830869688379392,GALAXY,0.1074627,276,51909,300
1237648720149348522,162.598510059479,-0.990873937178087,18.02848,16.65369,16.06824,15.82721,15.70943,756,301,1,312,2689786767879464960,STAR,-3.757326E-05,2389,54213,43
1237648720149348536,162.611023849051,-0.890844708665695,17.33813,15.96866,15.49672,15.33282,15.27834,756,301,1,312,2689790066414348288,STAR,-4.708583E-05,2389,54213,55
1237648720149348588,162.547149689414,-1.00205650850201,19.48367,18.1998,17.55522,17.15322,16.93752,756,301,1,312,309624430571579392,GALAXY,0.1045614,275,51910,7
1237648720149413909,162.667395647488,-0.900916547433527,16.52364,15.40187,15.08259,14.97577,14.95088,756,301,1,313,2881193875127429120,STAR,0.0002630509,2559,54208,58
1237648705129414741,218.729172109061,0.458112049320336,16.97457,15.7859,15.32505,15.16091,15.08877,752,301,5,502,345758776562837504,STAR,-5.700218E-06,307,51663,391
1237648705129480247,218.832171063006,0.475729990144539,16.75927,15.62012,15.041,14.71669,14.44965,752,301,5,503,344690050824431616,GALAXY,0.02956719,306,51637,599
1237648705129545834,219.083276955011,0.576226173290968,18.70255,17.71797,17.34371,17.17482,17.1185,752,301,5,504,344697197650012160,STAR,2.465603E-05,306,51637,625
1237648705129611390,219.196913277161,0.627944731367488,19.54733,18.17471,17.46927,17.09822,16.84518,752,301,5,505,345768397289580544,GALAXY,0.1097059,307,51663,426
1237648705129611548,219.137657178715,0.432899037425529,19.20287,16.59277,15.70658,15.25103,14.89744,752,301,5,505,345768122411673600,GALAXY,0.07221484,307,51663,425
1237648705129677001,219.25040094185,0.564754110678146,19.07784,18.06951,17.70663,17.49811,17.31405,752,301,5,506,603539833507309568,GALAXY,0.03472417,536,52024,209
1237648705129807917,219.561766324215,0.547663882042828,19.06822,17.80601,17.33803,17.16516,17.09147,752,301,5,508,345778018016323584,STAR,-2.661196E-05,307,51663,461
1237648705129807919,219.581971176222,0.471852739321672,18.56313,18.53411,18.38498,18.37235,18.3623,752,301,5,508,345779667283765248,QSO,1.257948,307,51663,467
1237648705129807921,219.582247044156,0.595887056843413,17.89559,16.71264,16.2921,16.1399,16.07841,752,301,5,508,345778292894230528,STAR,7.054803E-05,307,51663,462
1237648705129807925,219.588635191034,0.510878933498699,19.14528,18.19967,17.89295,17.78337,17.73488,752,301,5,508,4532000102475079680,STAR,-0.0002764822,4025,55350,920
1237648705129808056,219.661166357578,0.569298323362805,19.47595,18.6116,18.52926,18.76056,18.28581,752,301,5,508,345779942161672192,STAR,-0.0003850405,307,51663,468
1237648705129808058,219.665185835745,0.441050803182729,19.29275,19.02275,18.92752,18.85194,18.76428,752,301,5,508,345778842650044416,QSO,1.971239,307,51663,464
1237648705129873672,219.779772733696,0.508632555826582,17.27438,16.14879,15.72019,15.48375,15.35073,752,301,5,509,345785164841904128,GALAXY,0.03325611,307,51663,487
1237648705129939239,219.938724564995,0.53120346543933,18.9146,17.67455,16.96098,16.57482,16.29057,752,301,5,510,345790937277949952,GALAXY,0.116515,307,51663,508
1237648705130004781,220.122411215283,0.584089431543556,16.93221,15.56652,14.92086,14.58185,14.3252,752,301,5,511,345800008248879104,GALAXY,0.03717615,307,51663,541
1237648705130070045,220.177629313375,0.606597158255356,18.73475,17.79811,17.46425,17.34566,17.29465,752,301,5,512,4528521797474164736,STAR,0.0002552782,4022,55352,554
1237648705130070251,220.181510498802,0.464743603443404,19.5796,17.68983,16.74287,16.33313,16.0111,752,301,5,512,345811278243063808,GALAXY,0.1092154,307,51663,582
1237648705130070300,220.247569102665,0.561580939474981,19.33625,17.34765,16.35417,15.91167,15.58279,752,301,5,512,345813477266319360,GALAXY,0.1087394,307,51663,590
1237648705130266634,220.599269134954,0.618942040233027,18.37159,16.28451,15.44592,15.16673,15.01227,752,301,5,515,346867908900579328,STAR,-7.05005E-05,308,51662,330
1237648705130266707,220.683188858226,0.598384717928357,19.28787,17.52747,16.75908,16.41961,16.23461,752,301,5,515,3303486886433024000,STAR,-4.105244E-06,2934,54626,351
1237648705130266710,220.684122787949,0.454116001031524,18.44022,18.02603,17.97474,18.0135,18.12117,752,301,5,515,3303484412531861504,STAR,-5.155811E-05,2934,54626,342
1237648705130266723,220.711731226385,0.461338752649978,19.26163,17.71671,17.12826,16.89513,16.79474,752,301,5,515,3275337190191687680,STAR,-0.0002333123,2909,54653,343
1237648705130266734,220.724330599904,0.50223038619109,18.72794,17.20167,16.65129,16.43697,16.32,752,301,5,515,3275336915313780736,STAR,-0.0001336884,2909,54653,342
1237648705130332177,220.77658931875,0.561814348330712,19.24336,17.86197,17.30386,17.06635,16.94732,752,301,5,516,3303487436188837888,STAR,-0.000180286,2934,54626,353
